segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,016_ibs_13555969_20260713220000_seg_00180,016_ibs_13555969_20260713220000,SPEAKER_01,1037.04,1039.92,2.88,success,それで本当にすれ違ってあいさつした。,success,rくんとかが出てて、それで本当にすれ違ってあいさつした。,False,18,28,10
,016_ibs_13555969_20260713220000_seg_00181,016_ibs_13555969_20260713220000,SPEAKER_01,1040.16,1043.36,3.2,success,時々すれ違うと会釈するぐらいの関係性。,success,本当にすれ違ってあいさつした、時々すれ違うと会釈するぐらいの関係性。,False,19,34,15
,016_ibs_13555969_20260713220000_seg_00182,016_ibs_13555969_20260713220000,SPEAKER_03,1043.36,1045.52,2.16,success,徐々に距離は縮まってったんです。,success,ちょっと会釈するぐらいの関係性徐々に距離は縮まってったんです。,False,16,31,15
,016_ibs_13555969_20260713220000_seg_00183,016_ibs_13555969_20260713220000,SPEAKER_01,1049.28,1051.28,2.0,success,なんか興奮しちゃうんです、そういう話聞くと。,success,興奮しちゃう、旦那さんが興奮しちゃうんです、そういう話聞くと。,False,22,31,9
,016_ibs_13555969_20260713220000_seg_00184,016_ibs_13555969_20260713220000,SPEAKER_03,1051.76,1052.88,1.12,success,詳しく聞かせて。,success,興奮しちゃうんです、そういう話聞くと。,False,8,19,11
,016_ibs_13555969_20260713220000_seg_00185,016_ibs_13555969_20260713220000,SPEAKER_01,1053.04,1056.08,3.04,success,そんでさそのあとで。,success,そうそんでさそのあとで。,False,10,12,2
,016_ibs_13555969_20260713220000_seg_00186,016_ibs_13555969_20260713220000,SPEAKER_01,1056.56,1057.84,1.28,success,忍たま乱太郎に行かせてもらって。,success,あのそのあとで私でも忍たま乱太郎を見に行かせてもらってたんですよ。,False,16,33,17
,016_ibs_13555969_20260713220000_seg_00187,016_ibs_13555969_20260713220000,SPEAKER_03,1058.32,1059.28,0.96,success,ミュージカルの忍耐。,success,忍たま乱太郎を見に行かせてもらってるんですよ。,False,10,23,13
,016_ibs_13555969_20260713220000_seg_00188,016_ibs_13555969_20260713220000,SPEAKER_03,1060.08,1061.36,1.28,success,tiktokで予約やってて。,success,ミュージカルの忍たまの小さくてよくやってて。,False,14,22,8
,016_ibs_13555969_20260713220000_seg_00189,016_ibs_13555969_20260713220000,SPEAKER_01,1063.36,1065.92,2.56,success,であのそうすごいすてきだなと思って。,success,共通の友人がいて、それでそう、すごいすてきだなと思って。,False,18,28,10
,016_ibs_13555969_20260713220000_seg_00190,016_ibs_13555969_20260713220000,SPEAKER_01,1067.36,1069.44,2.08,success,でも何となくなれなれしくは話しかけられなかった。,success,あと思って見てたんですけどでも何となくなれなれしくは話しかけられなかった。,False,24,37,13
,016_ibs_13555969_20260713220000_seg_00191,016_ibs_13555969_20260713220000,SPEAKER_00,1070.4,1072.0,1.6,success,お互いは知ってたんだもう。,success,じゃあお互いは知ってたんだもう。,False,13,16,3
,016_ibs_13555969_20260713220000_seg_00192,016_ibs_13555969_20260713220000,SPEAKER_03,1073.76,1075.6,1.84,success,僕見てましたもんずっと開けて。,success,僕見てましたもんずっと明るい。,False,15,15,0
,016_ibs_13555969_20260713220000_seg_00193,016_ibs_13555969_20260713220000,SPEAKER_03,1078.16,1079.36,1.2,success,レッドカーペットとか見てましたもん。,success,エンタとかレッドカーペットとか見てましたもん。,False,18,23,5
,016_ibs_13555969_20260713220000_seg_00194,016_ibs_13555969_20260713220000,SPEAKER_01,1079.68,1081.28,1.6,success,タイからね、学生時代。,success,お若いからね、学生時代。,False,11,12,1
,016_ibs_13555969_20260713220000_seg_00195,016_ibs_13555969_20260713220000,SPEAKER_00,1082.08,1083.92,1.84,success,ごめんなさい、本当、今、いくつ?,success,ごめんなさい、本当、今、いくつ?,True,16,16,0
,016_ibs_13555969_20260713220000_seg_00196,016_ibs_13555969_20260713220000,SPEAKER_03,1083.92,1085.44,1.52,success,37です。,success,ごめんなさい、本当、今、いくつ?,False,5,16,11
,016_ibs_13555969_20260713220000_seg_00197,016_ibs_13555969_20260713220000,SPEAKER_01,1088.0,1089.6,1.6,success,でも学生時代に見てたってこと。,success,ちゃんと一緒、じゃあ、だから、でも学生時代に見てたってこと。,False,15,30,15
,016_ibs_13555969_20260713220000_seg_00198,016_ibs_13555969_20260713220000,SPEAKER_01,1091.36,1094.96,3.6,success,決めて、それで30歳ぐらいでさ、エンタとかに出させてもらう。,success,私26でお笑いを始めてそれで30歳ぐらいでさエンタとかに出させてもらって。,False,30,37,7
,016_ibs_13555969_20260713220000_seg_00199,016_ibs_13555969_20260713220000,SPEAKER_01,1096.16,1098.4,2.24,success,レッドカーペットとか。,success,見させてもらう、あっ、じゃあ、26、そうか、そうか、レッドカーペットとか。,False,11,37,26
,016_ibs_13555969_20260713220000_seg_00200,016_ibs_13555969_20260713220000,SPEAKER_01,1099.12,1100.32,1.2,success,高校生とかなんですよ、きっと。,success,レッドカーペットとかね、だから高校生とかなんですよ、きっと。,False,15,30,15
,016_ibs_13555969_20260713220000_seg_00201,016_ibs_13555969_20260713220000,SPEAKER_01,1101.6,1106.4,4.8,success,こんなに仲良くならせてもらったのはあそこまでまだ仲良くなってないかもしれないけど。,success,でこんなに仲良くならせてもらったのはあそこまでまだ仲良くなってないかもしんないけど。,False,41,42,1
,016_ibs_13555969_20260713220000_seg_00202,016_ibs_13555969_20260713220000,SPEAKER_01,1108.8,1112.08,3.28,success,キューピッドがいるんですよね、鈴木奈々ちゃんっていう。,success,でもならしてもらったのはキューピッドがいるんですよね鈴木奈々ちゃんっていう。,False,27,38,11
,016_ibs_13555969_20260713220000_seg_00203,016_ibs_13555969_20260713220000,SPEAKER_01,1113.6,1114.96,1.36,success,うんななちゃんが。,success,うん奈々ちゃんが。,False,9,9,0
,016_ibs_13555969_20260713220000_seg_00204,016_ibs_13555969_20260713220000,SPEAKER_01,1115.36,1117.12,1.76,success,去年足立さんのフェス出て。,success,奈々ちゃんが去年足立さんのフェス出て。,False,13,19,6
,016_ibs_13555969_20260713220000_seg_00205,016_ibs_13555969_20260713220000,SPEAKER_03,1117.36,1117.92,0.56,success,アンドニー。,success,去年足立さんのフェス出てトリームランドに。,False,6,21,15
,016_ibs_13555969_20260713220000_seg_00206,016_ibs_13555969_20260713220000,SPEAKER_01,1119.12,1120.56,1.44,success,すごいんだ、2万人。,success,すごいんで2万人。,False,10,9,-1
,016_ibs_13555969_20260713220000_seg_00207,016_ibs_13555969_20260713220000,SPEAKER_03,1120.56,1121.28,0.72,success,いまに。,success,すごいんで、2万人。,False,4,10,6
,016_ibs_13555969_20260713220000_seg_00208,016_ibs_13555969_20260713220000,SPEAKER_01,1125.28,1127.04,1.76,success,赤ペルさん!って電話かかってきて。,success,赤ペルさん!って電話かかってきて。,True,17,17,0
,016_ibs_13555969_20260713220000_seg_00209,016_ibs_13555969_20260713220000,SPEAKER_01,1127.28,1134.0,6.72,success,足立さんのペースすごいです絶対出たほうがいいですよっつってえっそんなんで出れんの?みたいな。,success,赤ペルさんって電話かかってきて足立さんのペースすごいです絶対出た方がいいですよっつってえっそんなんで出れんの?みたいな。,False,46,60,14
,016_ibs_13555969_20260713220000_seg_00210,016_ibs_13555969_20260713220000,SPEAKER_00,1134.32,1135.92,1.6,success,ナナちゃんってすげえ軽く言うよね。,success,奈々ちゃんってすげえ軽く言うよね。,False,17,17,0
,016_ibs_13555969_20260713220000_seg_00211,016_ibs_13555969_20260713220000,SPEAKER_01,1136.08,1137.6,1.52,success,さっきも出たいですね。,success,奈々ちゃんってすげえ軽くよね。,False,11,15,4
,016_ibs_13555969_20260713220000_seg_00212,016_ibs_13555969_20260713220000,SPEAKER_01,1139.84,1145.84,6.0,success,line送ったら楽しそう行きたい!って来たからこの1時間の間にもしかしたら来てくれるかもしれない。,success,足立さんのline送ったら楽しそう行きたい!って来たからこの1時間の間にもしかしたら来てくれるかもしれない。,False,49,54,5
,016_ibs_13555969_20260713220000_seg_00213,016_ibs_13555969_20260713220000,SPEAKER_03,1146.0,1147.36,1.36,success,来れこれ。,success,この1時間の間にもしかしたら着てくれるかもしれないですね。,False,5,29,24
,016_ibs_13555969_20260713220000_seg_00214,016_ibs_13555969_20260713220000,SPEAKER_03,1148.4,1154.4,6.0,success,めちゃめちゃ僕ドリームランドと初対面だったんですよそしたらめちゃめちゃフレンドリーにしてくれて本番中も。,success,奈々ちゃんもめちゃめちゃ僕ドリーム&初対面だったんですよそしたらめちゃめちゃフレンドリーにしてくれて本番中も。,False,52,55,3
,016_ibs_13555969_20260713220000_seg_00215,016_ibs_13555969_20260713220000,SPEAKER_03,1154.64,1159.52,4.88,success,そこからもうみんなの前でトークショーで焼き肉みんなで食べに行こうっつって。,success,そこからもうみんなの前でトークショーで焼き肉みんなで食べに行こうっつって。,True,37,37,0
,016_ibs_13555969_20260713220000_seg_00216,016_ibs_13555969_20260713220000,SPEAKER_03,1160.4,1161.52,1.12,success,で実現して焼き上げる。,success,そこからガチで実現して焼き肉。,False,11,15,4
,016_ibs_13555969_20260713220000_seg_00217,016_ibs_13555969_20260713220000,SPEAKER_03,1162.48,1164.64,2.16,success,そこから本当にね、仲よくさせてもらってて。,success,実現して焼き肉もそこから本当にね仲良くさせてもらってて。,False,21,28,7
,016_ibs_13555969_20260713220000_seg_00218,016_ibs_13555969_20260713220000,SPEAKER_00,1164.96,1166.96,2.0,success,もうね、実は俺ね、誘われたのよ、奈々ちゃんに。,success,本当にね、仲よくさせてもらってて、あのときもね、実は俺ね、誘われたのよ、奈々ちゃんに。,False,23,43,20
,016_ibs_13555969_20260713220000_seg_00219,016_ibs_13555969_20260713220000,SPEAKER_00,1167.76,1168.72,0.96,success,皆さんも一緒に行きましょうって言ったら。,success,誘われたのよ、奈々ちゃんが、松岡さんも一緒に行きましょうって言った。,False,20,34,14
,016_ibs_13555969_20260713220000_seg_00220,016_ibs_13555969_20260713220000,SPEAKER_00,1169.6,1173.2,3.6,success,タイトルが茨城界やったからやめとくわっつって。,success,松岡さんも一緒に行きましょうって言ったけどタイトルが茨城回やったからやめとくわっつってさすがに。,False,23,48,25
,016_ibs_13555969_20260713220000_seg_00221,016_ibs_13555969_20260713220000,SPEAKER_01,1175.04,1176.0,0.96,success,しかも水炭スイカ。,success,さすがにここは。,False,9,8,-1
,016_ibs_13555969_20260713220000_seg_00222,016_ibs_13555969_20260713220000,SPEAKER_01,1177.28,1179.04,1.76,success,いつもイベントの司会とかやられたり。,success,水田水耕とも仲良くていつもイベントの司会とかやられたり。,False,18,28,10
,016_ibs_13555969_20260713220000_seg_00223,016_ibs_13555969_20260713220000,SPEAKER_01,1182.1,1183.92,1.82,success,もうそこの座を奪いに行こうと思ってて私。,success,そこの座を奪いに行こうと思ってて私。,False,20,18,-2
,016_ibs_13555969_20260713220000_seg_00224,016_ibs_13555969_20260713220000,SPEAKER_00,1184.56,1189.76,5.2,success,赤プロさん、でもね、本当にね、俺も安達祐人君についていったほうがいいと思うよ。,success,赤プロさんでもね本当にね俺もう安達雄人君についていったほうがいいと思うよ。,False,39,37,-2
,016_ibs_13555969_20260713220000_seg_00225,016_ibs_13555969_20260713220000,SPEAKER_01,1191.44,1196.8,5.36,success,腰が半端ないから、どうやったらそんな茨城を盛り上げられるのかなみたいなのも憧れ。,success,でも茨城の町おこしが半端ないから、どうやったらそんなに茨城を盛り上げられるのかなみたいなのも憧れます。,False,40,51,11
,016_ibs_13555969_20260713220000_seg_00226,016_ibs_13555969_20260713220000,SPEAKER_00,1197.76,1201.04,3.28,success,でもね、ちょっとね、これ、やり過ぎると、本当にあんときの猪木になっちゃうから。,success,でもね、ちょっとね、これ、やり過ぎると、本当にあんときの猪木になっちゃうから。,True,39,39,0
,016_ibs_13555969_20260713220000_seg_00227,016_ibs_13555969_20260713220000,SPEAKER_01,1202.0,1205.84,3.84,success,いいね、どいてくださいね、ちょっと入ってんだから、もう。,success,だめ、だめ、ちょっとピー入れといてください、ピー入れといてくださいね、ちょっと入ってんだから、やめよう。,False,28,52,24
,016_ibs_13555969_20260713220000_seg_00228,016_ibs_13555969_20260713220000,SPEAKER_00,1207.36,1208.08,0.72,success,出ていいよ。,success,生放送で気を付けてホントに。,False,6,14,8
,016_ibs_13555969_20260713220000_seg_00229,016_ibs_13555969_20260713220000,SPEAKER_01,1208.8,1209.44,0.64,success,本当にそうやって何?,success,でもホントにそうやって何で?,False,10,14,4
,016_ibs_13555969_20260713220000_seg_00230,016_ibs_13555969_20260713220000,SPEAKER_01,1209.76,1212.16,2.4,success,ファンからのご紹介で、なんか本当に気持ちで。,success,でも本当にそうやって奈々ちゃんからのご紹介で何か本当に気持ちで。,False,22,32,10
,016_ibs_13555969_20260713220000_seg_00231,016_ibs_13555969_20260713220000,SPEAKER_01,1212.56,1219.12,6.56,success,出るんだっていうところから何かその時ゴールデンウイークが近くてそれで常総道の駅の。,success,いっぱいで何か本当に気持ちでイベントやってるんだっていうところから何かその時ゴールデンウイークが近くてそれで常総道の駅の。,False,41,61,20
,016_ibs_13555969_20260713220000_seg_00232,016_ibs_13555969_20260713220000,SPEAKER_01,1222.64,1236.0,13.36,success,私の地元ですってなって私も出たいですって言ったらチラシを自ら作成して下さって知んなかったんだけど何かすごいコラボステージみたいなこと書いて下さって行かせて頂いたんですよ。,success,で私の地元ですってなって私も出たいですって言ったらチラシを自ら作成して下さって知んなかったんだけど何かすごいコラボステージみたいなこと書いてくださって行かせて頂いたんですよ。,False,85,87,2
,016_ibs_13555969_20260713220000_seg_00233,016_ibs_13555969_20260713220000,SPEAKER_00,1238.24,1243.2,4.96,success,俺も家でウーバーイーツしてたら、すごい楽しいとか、いっぱい写真とか送ってきて。,success,なんか俺も家でウーバーイーツしてたら、すごい楽しいとか、いっぱい写真とか送ってきて。,False,39,42,3
,016_ibs_13555969_20260713220000_seg_00234,016_ibs_13555969_20260713220000,SPEAKER_01,1246.16,1248.0,1.84,success,ちょっとその時来てくれた。,success,ちょっとその時来てくれた。,True,13,13,0
,016_ibs_13555969_20260713220000_seg_00235,016_ibs_13555969_20260713220000,SPEAKER_01,1250.08,1251.6,1.52,success,書いてあるのでちょっと2人を読ませていただいて。,success,リスナーの方からもちょっとお便り頂いてるのでちょっと2人読ませていただいて。,False,24,38,14
,016_ibs_13555969_20260713220000_seg_00236,016_ibs_13555969_20260713220000,SPEAKER_01,1252.4,1256.08,3.68,success,ゴスペルラブさんより来ていただいてありがとうございました栃木からね来てくれてありがとうございました。,success,ちょっと2人読ませていただいてもいいですか、ゴスペルラブさんよりね、来ていただいてありがとうございました、栃木からね、来てくれて、ありがとうございました。,False,50,77,27
,016_ibs_13555969_20260713220000_seg_00237,016_ibs_13555969_20260713220000,SPEAKER_01,1256.96,1275.44,18.48,success,5月3日道の駅常総で開催した安達祐人さんのイベント赤プルさんの応援に母と見に行きましたが安達祐人さんを見た母があらあの人イケメンねと興奮していました母は目をキラキラと輝かせて何だかとってもかわいかったです。,success,5月3日、道の駅常総で開催した安達祐人さんのイベント赤プルさんの応援に母と見に行きましたが安達祐人さんを見た母があらあの人イケメンねと興奮していました母は目をキラキラと輝かせて何だかとってもかわいかったです。,False,103,104,1
,016_ibs_13555969_20260713220000_seg_00238,016_ibs_13555969_20260713220000,SPEAKER_01,1275.68,1278.8,3.12,success,ということでやっぱみんなね通りすがりの人までファンになっちゃうような。,success,だからとってもかわいかったですということでやっぱみんなね通りすがりの人までファンになっちゃうような。,False,35,50,15
,016_ibs_13555969_20260713220000_seg_00239,016_ibs_13555969_20260713220000,SPEAKER_00,1280.0,1280.64,0.64,success,オーラあっ。,success,ちゃうような何やねんいい人オーラル。,False,6,18,12
,016_ibs_13555969_20260713220000_seg_00240,016_ibs_13555969_20260713220000,SPEAKER_03,1281.52,1282.32,0.8,success,あふれちゃってます。,success,人オーラにあふれてるあふれちゃってます。,False,10,20,10
,016_ibs_13555969_20260713220000_seg_00241,016_ibs_13555969_20260713220000,SPEAKER_01,1283.68,1289.28,5.6,success,ほんでさ、いい歌歌ってんじゃん、ほんで、なんかすごくせりふとかも感動しちゃうのね。,success,あふれちゃってますあふれちゃってほんでさいい歌歌ってんじゃんほんで何かすごくセリフとかも感動しちゃうのね。,False,41,53,12
,016_ibs_13555969_20260713220000_seg_00242,016_ibs_13555969_20260713220000,SPEAKER_00,1289.36,1290.0,0.64,success,ああそうなんだ。,success,ああそうなの。,False,8,7,-1
,016_ibs_13555969_20260713220000_seg_00243,016_ibs_13555969_20260713220000,SPEAKER_01,1290.48,1302.16,11.68,success,でも何か熱いものが込み上げるっつうか何かちょっとさ何て言うのかなこれちょっとあんまり言うと怒られちゃうかもしれないんですけど何か聞いてられないみたいな時人もいるじゃないですか。,success,でも何か熱いものが込み上げるっつうか何かちょっとさ何て言うのかなこれちょっとあんまり言うと怒られちゃうかもしれないんですけど何か聞いてられないみたいな人もいるじゃないですかクサすぎて。,False,88,92,4
,016_ibs_13555969_20260713220000_seg_00244,016_ibs_13555969_20260713220000,SPEAKER_01,1305.04,1306.96,1.92,success,やめてやめてやめてやめて。,success,いるね、茨城に1人いたら。,False,13,13,0
,016_ibs_13555969_20260713220000_seg_00245,016_ibs_13555969_20260713220000,SPEAKER_01,1308.24,1313.12,4.88,success,ちょっとなんかお笑いのネタかなって、このあと笑わせてくれるのかなみたいなぐらい、振りになっちゃうみたいなぐらい。,success,やめて、でもそれは、ちょっとなんか、お笑いのネタかなって、このあと笑わせてくれるのかなみたいなぐらい、振りになっちゃうみたいなぐらい。,False,56,67,11
,016_ibs_13555969_20260713220000_seg_00246,016_ibs_13555969_20260713220000,SPEAKER_01,1316.24,1318.96,2.72,success,そういうことは言っちゃダメなの。,success,そういうことは言っちゃダメなの。,True,16,16,0
,016_ibs_13555969_20260713220000_seg_00247,016_ibs_13555969_20260713220000,SPEAKER_01,1320.16,1323.84,3.68,success,わあ、すごい、なんか感動するんだけど、なんかお笑いの振りみたいになっちゃう。,success,でも何かわあすごい感動するんだけどお笑いの振りみたいになっちゃう。,False,38,33,-5
,016_ibs_13555969_20260713220000_seg_00248,016_ibs_13555969_20260713220000,SPEAKER_01,1324.24,1328.08,3.84,success,みたいに、ちょっとなんかこう、このあと、なんかそういうのネタにつながりそう。,success,なんかお笑いの振りみたいになっちゃってるなみたいに、ちょっとなんかこう、このあと、なんかそういうのネタにつながりそう。,False,38,59,21
,016_ibs_13555969_20260713220000_seg_00249,016_ibs_13555969_20260713220000,SPEAKER_00,1332.64,1334.24,1.6,success,ラストのとき、2人でにやにやしてたのに。,success,その人の時に2人でニヤニヤしてたのにね。,False,20,20,0
,016_ibs_13555969_20260713220000_seg_00250,016_ibs_13555969_20260713220000,SPEAKER_01,1334.8,1338.4,3.6,success,なんかそう、ちょっとなんか、ネタが、ネタが始まりそうな雰囲気。,success,なんかそう、なんかネタが、ネタが始まりそうな雰囲気。,False,31,26,-5
,016_ibs_13555969_20260713220000_seg_00251,016_ibs_13555969_20260713220000,SPEAKER_01,1338.72,1346.88,8.16,success,そういうのがあって、そういうのがあったんですけど、本当に足立さんのこの胸を打つあのメッセージは、なんかちょっと涙出て、恥ずかしい。,success,ああ、ネタが始まりそうな雰囲気っていうのがあって、そういうのがあったんですけど、本当に足立さんのこの胸を打つあのメッセージは、なんかちょっと涙出て、恥ずかしい。,False,65,80,15
,016_ibs_13555969_20260713220000_seg_00252,016_ibs_13555969_20260713220000,SPEAKER_01,1348.96,1359.44,10.48,success,そしてはっつくんからも頂いてますんでね、カップルさん、松岡さん、足立さん、プルナーの皆さん、こんばんは、私は5月の常総道の駅で足立さんのライブ、初参加でした。,success,そしてはっつくんからも頂いてますんでね、カップルさん、松岡さん、足立さん、プルナーの皆さん、こんばんは、私は5月の上総道の駅で足立さんのライブ、初参加でした。,False,79,79,0
,016_ibs_13555969_20260713220000_seg_00253,016_ibs_13555969_20260713220000,SPEAKER_01,1359.76,1380.48,20.72,success,安達ファミリーの盛り上がり温かさに感じたあっ温かさを感じた素敵なライブでした勘違いかもしれませんが私達が見てきた近くに足立さんのご両親?もいらっしゃったのかな私たち夫婦は赤プルさんのご両親ご姉妹とともに赤プルファミリーを楽しく応援できましたこれからも赤プルさんとともに茨城を盛り上げてくださいと。,success,ライブ初参加でした足立ファミリーの盛り上がり温かさに感じた温かさを感じた素敵なライブでした勘違いかもしれませんが私達が見てきた近くに足立さんのご両親もいらっしゃったのかな私たち夫婦は赤プルさんのご両親ご姉妹とともに赤プルファミリーを楽しく応援できましたこれからも赤プルさんとともに茨城を盛り上げてくださいと。,False,148,154,6
,016_ibs_13555969_20260713220000_seg_00254,016_ibs_13555969_20260713220000,SPEAKER_01,1380.88,1383.44,2.56,success,私がね、ついていきたいなというふうに思ってるんですけども。,success,皆さんと共に茨城を盛り上げてくださいということで、私がね、ついていきたいなというふうに思ってるんですけども。,False,29,54,25
,016_ibs_13555969_20260713220000_seg_00255,016_ibs_13555969_20260713220000,SPEAKER_01,1384.0,1385.12,1.12,success,本当にいらしてたんだ。,success,いうふうに思ってるんですけども、えっ、これ、本当にいらしてたんですか?,False,11,35,24
,016_ibs_13555969_20260713220000_seg_00256,016_ibs_13555969_20260713220000,SPEAKER_02,1386.08,1387.12,1.04,success,勘違いですね。,success,本当にいらしてたんですか?,False,7,13,6
,016_ibs_13555969_20260713220000_seg_00257,016_ibs_13555969_20260713220000,SPEAKER_03,1389.28,1390.24,0.96,success,いなかったっす。,success,いなかったです。,False,8,8,0
,016_ibs_13555969_20260713220000_seg_00258,016_ibs_13555969_20260713220000,SPEAKER_01,1390.96,1400.88,9.92,success,ファミリーは、もう年齢層が幅広いから、ご両親かなと思われるような方たちも、すてきなね、ご家族連れの方が多くて。,success,でもね、足立ファミリーは、もう年齢層が幅広いから、ご両親かなと思われるような方たちも、すてきなね、ご家族連れの方が多くて。,False,55,61,6
,016_ibs_13555969_20260713220000_seg_00259,016_ibs_13555969_20260713220000,SPEAKER_03,1401.12,1403.84,2.72,success,境内がやっぱり僕のファンの方々広くて。,success,ご家族連れの方が多くって世代がやっぱり僕のファンの方が広くてすごいですね。,False,19,37,18
,016_ibs_13555969_20260713220000_seg_00260,016_ibs_13555969_20260713220000,SPEAKER_03,1404.72,1409.419958,4.7,success,お年寄りからもう大先輩から本当、子どもたちまで結構いるので。,success,広くて、お年寄りからもう大先輩方、本当、子どもたちまで結構いるので。,False,30,34,4
,016_ibs_13555969_20260713220000_seg_00261,016_ibs_13555969_20260713220000,SPEAKER_03,1410.64,1414.4,3.76,success,本当におばあちゃんとかも、70代ぐらいの方も、もうめちゃめちゃ。,success,本当におばあちゃんとかも70代ぐらいの方もめちゃめちゃ。,False,32,28,-4
,016_ibs_13555969_20260713220000_seg_00262,016_ibs_13555969_20260713220000,SPEAKER_00,1416.24,1416.8,0.56,success,あっそうなの?,success,めちゃめちゃ飛んだりとか。,False,7,13,6
,016_ibs_13555969_20260713220000_seg_00263,016_ibs_13555969_20260713220000,SPEAKER_01,1417.04,1418.64,1.6,success,その何かだからその多分。,success,その何かだからその多分。,True,12,12,0
,016_ibs_13555969_20260713220000_seg_00264,016_ibs_13555969_20260713220000,SPEAKER_01,1419.2,1422.88,3.68,success,いっぱいいる中の2人がうちの母と父ですから70代の母と。,success,もう何かだからその多分いっぱいいる中の2人がうちの母と父ですから70代の母と。,False,28,39,11
,016_ibs_13555969_20260713220000_seg_00265,016_ibs_13555969_20260713220000,SPEAKER_03,1423.76,1424.64,0.88,success,めっちゃ盛り上がっていただいて。,success,めっちゃ盛り上がっていただいて。,True,16,16,0
,016_ibs_13555969_20260713220000_seg_00266,016_ibs_13555969_20260713220000,SPEAKER_01,1427.2,1436.96,9.76,success,そう、だからね、私もね、なんかね、私たちの両親ぐらいの世代の方たちもいっぱいいたんですけど、何人かいらしたんですけど、私のことをかわいそうと思ったのか、チップくれたりして。,success,本当そうすばらしいでねそうだからね私もね何かね私たちの両親ぐらいの世代の方たちもいっぱいいたんですけど何人かいらしたんですけど私のことをかわいそうと思ったのかチップくれたりして。,False,86,89,3
,016_ibs_13555969_20260713220000_seg_00267,016_ibs_13555969_20260713220000,SPEAKER_01,1438.32,1441.44,3.12,success,なんかあとね、このね、買えないと思われたのか、このなんていうんですか?,success,何かあとねこのね買えないと思われたのかこの何て言うんですか?,False,35,30,-5
,016_ibs_13555969_20260713220000_seg_00268,016_ibs_13555969_20260713220000,SPEAKER_01,1443.6,1444.32,0.72,success,くれたりして。,success,ラバーバンドも何かくれたりして。,False,7,16,9
,016_ibs_13555969_20260713220000_seg_00269,016_ibs_13555969_20260713220000,SPEAKER_01,1444.56,1446.16,1.6,success,お恵みを巡る。,success,本を何かくれたりしてお恵みを巡って。,False,7,18,11
,016_ibs_13555969_20260713220000_seg_00270,016_ibs_13555969_20260713220000,SPEAKER_00,1447.84,1448.88,1.04,success,すごい、グッズない。,success,グッズ、すごい、グッズって何種類?,False,10,17,7
,016_ibs_13555969_20260713220000_seg_00271,016_ibs_13555969_20260713220000,SPEAKER_03,1450.0,1450.56,0.56,success,めちゃめちゃあります。,success,すごいグッズって何種類ぐらいあるんですか?,False,11,21,10
,016_ibs_13555969_20260713220000_seg_00272,016_ibs_13555969_20260713220000,SPEAKER_03,1452.56,1455.76,3.2,success,本当、何十種類、結構ありますね。,success,シーツとかタオルとか合わせると、本当、何十種類、結構ありますね。,False,16,32,16
,016_ibs_13555969_20260713220000_seg_00273,016_ibs_13555969_20260713220000,SPEAKER_01,1455.92,1459.6,3.68,success,行列でした、だからメロンも買いたいけど、足立さんのグッズも買いたいということで。,success,みんな行列でした、だからメロンも買いたいけど、足立さんのグッズも買いたいということで。,False,40,43,3
,016_ibs_13555969_20260713220000_seg_00274,016_ibs_13555969_20260713220000,SPEAKER_00,1460.56,1461.52,0.96,success,なんかこう持ってたやんか。,success,グッズも買いたいってことでメロンなんかこう持ってたやんか。,False,13,29,16
,016_ibs_13555969_20260713220000_seg_00275,016_ibs_13555969_20260713220000,SPEAKER_00,1462.0,1462.72,0.72,success,トメロン。,success,メロンなんかこう持ってたやんかあれは一応メロンの。,False,5,25,20
,016_ibs_13555969_20260713220000_seg_00276,016_ibs_13555969_20260713220000,SPEAKER_03,1463.76,1467.92,4.16,success,いやいや、あれはもう、道の駅で売ってたので、それをちょっと一日店長みたいな形で。,success,一応、メロンのかぶってるっていえいえ、あれはもう、道の駅で売ってたので、それをちょっと一日店長みたいな形で。,False,40,54,14
,016_ibs_13555969_20260713220000_seg_00277,016_ibs_13555969_20260713220000,SPEAKER_03,1469.28,1470.96,1.68,success,そういう活動を。,success,ボランティアでやってるんですよね、そういう活動を。,False,8,25,17
,016_ibs_13555969_20260713220000_seg_00278,016_ibs_13555969_20260713220000,SPEAKER_03,1472.8,1482.24,9.44,success,一日店長とかいろんな施設に行ってライブする時にファンの方結構いらっしゃってくれるのでそこでまあ売り上げが上がったらいいなっていう。,success,全然お金もらってないんですよ一日店長とかいろんな施設に行ってライブする時にファンの方結構いらっしゃってくれるのでそこでまあ売り上げが上がったらいいなっていう。,False,65,79,14
,016_ibs_13555969_20260713220000_seg_00279,016_ibs_13555969_20260713220000,SPEAKER_00,1482.72,1484.0,1.28,success,あの変な話。,success,変な話。,False,6,4,-2
,016_ibs_13555969_20260713220000_seg_00280,016_ibs_13555969_20260713220000,SPEAKER_00,1484.32,1485.28,0.96,success,そのギャラとか。,success,あの変な話ギャラとか。,False,8,11,3
,016_ibs_13555969_20260713220000_seg_00281,016_ibs_13555969_20260713220000,SPEAKER_03,1486.64,1487.44,0.8,success,チャンスもらってないです。,success,ギャラとかっていやもらってないですもらってないです。,False,13,26,13
